,timestamp,value,classification,date,Account,Coin,Execution Price,Size Tokens,Size USD,Side,Timestamp IST,Start Position,Direction,Closed PnL,Transaction Hash,Order ID,Crossed,Fee,Trade ID,Timestamp
35,1520487000,39,Fear,2018-03-08,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,7.5204,100.0,752.04,BUY,02-12-2024 23:21,8998.849302,Buy,0.0,0xd273459b8ff175c0c53d041841a2b00201f80053c9adb62a930c0ff2b3d863c0,52027812614,True,0.035,302000000000000.0,1730000000000.0
36,1520573400,37,Fear,2018-03-09,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,7.5205,80.84,607.96,BUY,02-12-2024 23:21,9098.814302,Buy,0.0,0xd273459b8ff175c0c53d041841a2b00201f80053c9adb62a930c0ff2b3d863c0,52027812614,True,0.02829399,248000000000000.0,1730000000000.0
37,1520659800,39,Fear,2018-03-10,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,7.5207,144.09,1083.66,BUY,02-12-2024 23:21,9179.626008,Buy,0.0,0xd273459b8ff175c0c53d041841a2b00201f80053c9adb62a930c0ff2b3d863c0,52027812614,True,0.05043147,524000000000000.0,1730000000000.0
38,1520746200,40,Fear,2018-03-11,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,7.5282,144.09,1084.74,BUY,02-12-2024 23:21,9323.665576,Buy,0.0,0xd273459b8ff175c0c53d041841a2b00201f80053c9adb62a930c0ff2b3d863c0,52027812614,True,0.05043144,234000000000000.0,1730000000000.0
39,1520832600,41,Fear,2018-03-12,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,7.5354,98.0,738.47,BUY,02-12-2024 23:21,9467.705145,Buy,0.0,0xd273459b8ff175c0c53d041841a2b00201f80053c9adb62a930c0ff2b3d863c0,52027812614,True,0.03429997,408000000000000.0,1730000000000.0
40,1520919000,41,Fear,2018-03-13,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,7.5356,43.09,324.71,BUY,02-12-2024 23:21,9565.670845,Buy,0.0,0xd273459b8ff175c0c53d041841a2b00201f80053c9adb62a930c0ff2b3d863c0,52027812614,True,0.01508147,969000000000000.0,1730000000000.0
41,1521005400,40,Fear,2018-03-14,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,7.5357,144.09,1085.82,BUY,02-12-2024 23:21,9608.745764,Buy,0.0,0xd273459b8ff175c0c53d041841a2b00201f80053c9adb62a930c0ff2b3d863c0,52027812614,True,0.05043141,88000000000000.0,1730000000000.0
42,1521091800,32,Fear,2018-03-15,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,7.5359,133.07,1002.8,BUY,02-12-2024 23:21,9752.785332,Buy,0.0,0xd273459b8ff175c0c53d041841a2b00201f80053c9adb62a930c0ff2b3d863c0,52027812614,True,0.04657439,1020000000000000.0,1730000000000.0
43,1521178200,33,Fear,2018-03-16,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,7.5362,114.73,864.63,BUY,02-12-2024 23:21,9885.808758,Buy,0.0,0xd273459b8ff175c0c53d041841a2b00201f80053c9adb62a930c0ff2b3d863c0,52027812614,True,0.04015538,920000000000000.0,1730000000000.0
44,1521264600,31,Fear,2018-03-17,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,9.057,2446.39,22156.95,SELL,03-12-2024 14:39,10000.4986,Sell,3008.231185,0x7b57a76296641058064004184ed84d01d0005daded345e8e64aab2df686f3b1d,52200758791,True,7.754933,519000000000000.0,1730000000000.0
